pm25,pm10,no,no2,nox,nh3,so2,co,o3,benzene,humidity,wind_speed,wind_direction,solar_radiation,rainfall,air_temperature,efficiency,efficiency_category
4.512301341,45.10136627,20.57175693,19.82475577,27.55394301,4.35561868,2.901448167,0.259939633,0.035859669,0.161755769,99.52750806,0.34790391,135.4445126,53.69134056,-0.036832881,11.72,18.06030345,Low
4.069275066,46.22738087,22.54564214,21.65649467,29.69285806,4.230530207,2.793235952,0.46028506,0.269210465,0.088510488,93.45351317,0.432290809,124.2326347,187.9278733,0.095416592,13.84,28.58957566,Moderate
5.029979137,35.27932484,22.17983112,25.49734277,31.99230372,4.340137747,2.728760664,0.323863412,0.507944983,0.019400363,86.00651981,0.457639543,267.1044178,362.1620233,0.027404909,16.1,47.2498838,Moderate
5.847659961,23.75466407,14.33698991,24.47633681,24.29897272,4.436999203,2.975466784,0.167393081,1.539568414,-0.277743212,80.85647452,0.982732016,338.6917924,508.6552403,-0.01224516,17.73,63.80863465,High
3.859454239,19.70039907,2.379898721,21.22942875,13.25490665,5.089726714,2.975052591,0.48034634,5.610418794,0.139463406,67.27289784,0.271755131,173.6126667,599.7979996,-0.050731306,20.58,69.94856828,High
2.918468148,13.93717512,0.318663964,13.95068559,7.717799681,5.34204103,3.168258689,0.348662526,12.22467302,0.201597151,59.46951347,0.264562567,41.4670505,625.7205314,-0.055500637,22.23,71.21060974,High
6.864017724,21.07005927,0.111451335,10.97685544,5.854038053,5.241717125,2.436250717,-0.045746193,12.19597685,-0.285447463,52.76244803,0.657127279,44.23718933,587.8539241,-0.121204159,23.31,66.43389647,High
7.197133287,24.02473785,0.117719995,10.1743231,5.674404084,5.554353823,2.640450312,-0.017178118,11.32396732,0.12939682,49.54636582,0.416632837,171.9207309,474.3735671,-0.101245672,24.03,58.6033421,High
9.461331837,9.425589134,0.304680633,9.545472406,5.268770002,5.280120773,2.659734622,-0.124048565,9.160321966,-0.007817989,49.21077403,0.524981601,258.6438533,338.6859992,-0.253775145,23.98,50.14294605,High
8.346960339,13.66628101,0.0797184,9.327010205,5.245649574,5.402829446,2.97591234,-0.126452482,10.72861088,-0.335060631,49.74042989,0.567608716,329.2164313,161.2143827,0.229870431,23.52,36.03714265,Moderate
8.232330304,9.246652438,0.531191653,13.16592095,7.58793851,5.621421632,2.666493694,-0.242149421,6.115586255,-0.303897687,56.77997057,0.398045913,302.7158682,37.66947115,0.067788348,21.4,24.93078655,Low
8.879160217,13.03186444,1.428857006,20.21305369,11.99860513,5.676424741,3.30662029,0.268825657,1.587367354,0.004684061,66.23989703,0.467174681,315.3657532,23.07886524,-0.037532232,19.27,22.74202263,Low
11.42235096,30.92126445,3.136570545,25.59282637,16.22708432,5.618732589,3.241957085,0.076346313,0.973616359,-0.151124154,73.06769909,0.470386592,318.8030833,22.49646173,-0.069526952,17.95,19.79882783,Low
15.85774485,27.76729201,6.690397952,28.10080292,20.73884467,5.512063329,3.044124869,0.527095885,0.955639922,0.056035337,76.98460247,0.699218099,192.0834332,22.32742703,-0.070504254,17.02,16.42729367,Low
21.82537316,47.31719625,16.97894215,28.43596067,28.7967698,4.983824967,3.064307949,0.918513015,1.115134121,-0.253015112,81.88318286,0.494747112,121.653208,22.75729359,-0.393136161,15.89,10.70924022,Low
37.17469057,87.14984599,24.79757949,29.73506814,35.87995419,5.179815613,2.918740998,1.172686791,0.99271509,-0.162991988,86.67309957,0.633126695,125.8510513,22.62371003,-0.46331572,15.25,2.843108676,Low
45.61984565,73.52159893,29.51363445,27.46920848,38.62268279,4.753813302,2.997527767,1.355776748,0.439082496,0.207660347,91.71202933,0.436665991,74.93603702,23.06269114,0.07037131,14.18,2.466831401,Low
50.13827587,86.65345113,32.33814053,26.56633017,40.20613979,4.727621086,3.043018253,1.088105578,0.472122722,0.113733351,93.41692718,-0.003578303,117.1133864,22.80457194,-0.081704957,14.08,0.956894101,Low
51.8860208,80.36367565,32.49370127,23.58801287,38.98807821,4.909381128,3.216548223,1.140897081,0.177029009,0.057143684,95.5982102,0.108135715,202.9972421,23.02466438,0.005265346,13.14,3.854543668,Low
50.26631565,71.86318061,30.9158476,21.73646536,36.47594407,4.535626736,3.419699164,1.246593803,0.140753079,-0.222076003,98.02762558,0.422364968,229.6653062,23.11244205,-0.036861034,12.6,6.384379134,Low
42.43667636,61.69207414,26.35738888,19.39640598,31.69431442,4.605613387,3.398483109,1.058429122,0.185920809,-0.176026498,97.32805911,0.372154947,90.71854408,22.72398725,-0.075310261,12.16,6.409915391,Low
36.52662066,53.9901175,21.03232614,17.48035028,26.64515749,4.855732612,3.072225044,0.963878248,-0.212538709,-0.106195049,98.97890593,0.306628041,86.67767852,22.67903663,-0.065586167,11.74,9.039165617,Low
29.32806981,43.31162785,17.31131728,16.65296768,22.62988079,5.373986533,3.042176895,1.091908931,0.217637901,0.236695355,99.59247307,0.141655016,128.8063252,22.75507002,-0.088063116,10.86,12.8715824,Low
23.48077854,39.16959709,17.63137543,16.59757364,22.90612308,5.253005662,2.920354087,0.920705448,0.293638701,-0.076218035,99.59247307,0.251493559,179.012406,22.91307008,-0.194780344,11.58,12.8715824,Low
17.15437539,38.83271767,17.20753881,16.46043662,22.752403,5.032098153,2.903898748,0.728268105,-0.202773553,0.168402286,95.58826141,0.236380571,153.0476398,55.82349555,0.302394848,11.89,18.19494025,Low
23.64129071,39.00231013,20.04615958,20.51541242,26.99729162,4.610282956,2.570782985,0.699276907,0.083317107,-0.025231139,91.23566772,0.138999524,67.33776182,207.8878084,0.010306298,13.23,27.64605679,Moderate
17.91932217,43.20960546,17.16741818,20.36614227,24.59767833,4.891446211,3.294991807,0.707853906,0.923947555,0.125307334,78.20501206,0.378258776,179.0172741,403.6101809,0.05340767,16.7,46.7380225,Moderate
13.88880695,41.30775487,11.04132533,20.73393862,19.74928337,5.411725677,3.239076553,0.489741107,2.708574212,-0.110087786,66.68039076,0.694992805,106.9100064,551.8418193,-0.340180182,19.36,58.8275301,High
11.04565458,37.79013174,1.208664791,16.28515627,9.543368898,5.673102923,3.531875387,0.467955721,9.529528674,0.041286067,55.70193357,1.43036296,61.92921152,637.1973789,0.069058204,21.15,67.53587615,High
9.702058349,32.07366181,-0.272086439,11.33742398,6.310933322,5.476752379,3.321935769,-0.150053246,10.41046515,-0.288665627,48.6833439,0.501641776,197.7142329,659.4888484,-0.196576207,23.07,73.61187539,High
10.26103553,27.74310913,0.328078522,9.604312921,5.268402731,5.169796554,3.396676876,-0.027618942,12.05204757,-0.135066467,41.7660895,0.891659222,41.24184188,634.914724,-0.10723325,24.08,68.30577505,High
9.703675922,17.08239563,0.07299252,8.545685989,4.733595834,4.583829617,3.960315725,0.2183948,14.77261479,0.11380199,37.97638511,0.838318413,358.6905096,557.6108749,0.073062823,25.08,70.02339609,High
10.43289543,16.24507848,0.202713712,7.645091461,4.073197456,3.624225253,3.29986378,-0.046737353,14.34495812,0.1421313,40.30332587,0.536044819,47.93574649,321.974907,-0.103410131,25.43,43.08968247,Moderate
11.9123078,19.94929561,0.464127063,10.68970084,5.662261347,4.038378647,3.392705335,0.141680099,15.07017457,-0.12403104,41.14752615,0.485405596,44.79859285,159.8033726,0.115177835,24.89,27.96708385,Moderate
11.48705413,22.48775636,1.331837661,24.7096264,14.09314554,3.669287173,3.834051526,0.18018787,7.026379361,-0.118064742,54.60860867,0.071077078,267.9331674,38.65899245,0.058550345,22.21,20.66540061,Low
21.35108138,29.53308627,1.406470454,26.20401497,14.96552375,4.586086219,3.123897606,0.584002731,4.207699581,0.205907899,64.00666886,0.164782183,131.4111102,22.72219643,0.112282373,19.72,14.35246909,Low
23.11932223,33.36137937,4.460606555,29.93637795,19.64812267,4.545432946,3.746721784,0.868003026,2.978329272,-0.1085759,66.73220132,0.112287969,105.1325037,22.64080789,0.064328622,18.55,12.2983759,Low
27.91886143,44.11875411,16.77475948,38.00783944,33.71025798,3.897565999,3.647406265,1.156616897,1.198570938,-0.048886029,69.66135997,0.145874937,66.18902764,22.70544428,0.066676181,17.62,7.115238773,Low
35.45387325,68.28788252,20.68808126,35.76804393,36.07697809,3.700849316,3.575585998,0.901317973,1.908760776,0.070369851,71.22464186,0.396322962,100.895279,22.78840136,0.054554011,16.8,3.678304064,Low
45.09275674,70.62922217,19.25380839,31.41037782,32.70262436,3.651495197,3.599347563,1.233552507,1.426301886,-0.318392627,72.96201453,1.142896758,134.139213,22.42104491,-0.157767255,16.24,3.568191998,Low
44.23820369,67.29491735,14.03521157,27.38006533,26.1180871,4.180625388,3.656980431,0.893523521,0.578412801,-0.003480445,85.95211743,0.732296167,287.2213236,23.26602276,-0.045156013,14.64,9.563863875,Low
43.35944561,60.57830384,12.07657744,23.08540833,22.16207472,4.57210594,3.716884938,0.680473938,0.307605428,-0.02728368,89.16651638,0.200702166,23.76715261,22.98056803,0.390327,13.71,5.714803309,Low
39.02990688,54.02790691,10.18058639,20.78499364,18.74439775,4.759578845,2.125457548,0.707696395,-0.204199524,0.102416826,91.4972891,0.26291538,59.52462382,22.95664646,0.193230446,13.14,8.60853085,Low
35.7440363,50.41665672,10.34777338,19.69383722,18.82403133,4.550231005,2.947064314,0.858256606,0.457247551,-0.125478837,91.93473606,0.730950228,150.4112972,22.25707989,0.096967271,12.81,11.57833314,Low
38.16781479,48.90497802,9.009546501,17.71187962,16.83149389,4.862282129,2.735936606,0.758666279,0.198372993,0.288481667,95.53109442,0.157981725,89.34296673,23.13267218,-0.121290336,12.1,10.78904222,Low
34.4880821,45.17266262,9.702007766,17.04676235,17.11679423,4.779320094,2.278132787,0.704063359,-0.169078592,0.019009001,98.31674359,0.267064047,119.9630225,22.88348655,0.038258006,11.65,12.6276378,Low
33.94324657,46.2525588,12.70661476,16.74197495,19.03516265,4.482115772,2.248522772,0.574760395,-0.169078592,0.268922746,96.4076087,0.399027994,67.37966129,22.60906304,0.233509448,11.36,12.6276378,Low
29.80028549,43.12740827,13.72311958,16.74477134,20.31937805,4.54781988,2.267189925,0.555217049,-0.169078592,0.044248409,98.37816718,0.407067183,124.3857726,22.62569353,0.052807574,11.14,12.6276378,Low
32.5627567,43.02759427,17.02263348,17.69924168,23.11008284,3.975782031,2.241422648,0.568254353,-0.126958916,-0.110018829,97.91730574,0.556715201,66.57660502,56.53047001,0.166586492,10.56,13.95956598,Low
33.7636328,44.81592532,20.1906732,19.24239696,26.74792014,4.27259157,2.300894422,0.553458885,0.391329615,0.077392629,89.34824935,0.397807409,95.22263744,223.4018856,-0.142456527,12.62,27.50050687,Moderate
28.66035058,45.92028904,14.49118266,20.66792357,22.74535764,4.094443919,3.045219375,0.741624847,1.695943732,-0.090601484,76.44043902,0.29630801,175.0396703,425.3614202,-0.055555319,16.5,47.02593614,Moderate
25.09015436,41.19978104,8.369389383,20.35918407,17.59221242,4.276517128,2.364965064,0.651568909,3.519831317,0.071895445,61.57106621,0.8897041,72.05175175,578.5094334,-0.19858891,19.73,59.03008318,High
17.94908794,30.32899787,1.122840141,16.82168417,10.31804563,4.59960711,2.650835102,-0.050566777,9.378031102,-0.155971253,50.16178029,0.886294862,55.21592885,654.5909171,0.187769928,22.27,68.55511018,High
17.99007717,26.35348536,0.279508647,12.00252261,6.694170521,5.140284962,2.87084067,-0.02150263,12.16766172,0.27418743,48.65032772,0.918985436,73.98359012,681.0605987,-0.117551777,23.48,72.53247015,High
17.99007717,26.35348536,-0.170275331,9.584552779,5.476669353,4.340729227,2.556304872,0.116716392,19.07715064,0.060494427,42.28355458,0.742017131,73.52850944,626.3420922,0.162212121,24.98,72.53247015,High
14.19163048,21.649405,-0.166097523,9.203706576,4.983430819,4.457779754,2.384808587,-0.068249472,17.14128058,-0.024215275,38.64557365,0.844424638,64.74794357,516.9750746,-0.099657924,25.95,59.24330651,High
11.8345908,19.05597843,0.168625901,9.114865721,5.003345689,4.461798707,2.541399147,0.215173583,13.30851781,0.104033425,37.52807204,0.750262573,74.02315071,359.18047,0.350822739,26.18,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
10.7952202,16.64483141,0.168625901,9.114865721,5.003345689,4.242563215,2.745945535,0.363466742,27.48349244,0.248463091,38.8474258,1.190222799,92.4645953,176.7855138,-0.151043655,25.57,45.89834971,Moderate
9.898880773,17.05289833,1.647784563,19.14841832,11.34894749,4.24272786,2.389150125,0.164350698,12.11615374,0.248463091,56.27950587,0.072403126,206.5095081,41.57295171,-0.033076409,23.4,45.89834971,Moderate
11.07985537,19.43106937,18.40362687,58.44128665,48.16615258,1.914420711,2.694068291,0.870586456,4.060127734,-0.106756562,62.49794168,0.407726362,303.0223199,22.81904907,0.210332612,20.75,15.07678083,Low
14.71774883,27.46374951,9.019426684,40.79647772,29.26699976,3.323249021,2.964555048,0.772603832,1.118184984,0.059591048,72.03317315,0.342507191,328.5141373,22.75547925,0.29547617,19.24,17.71152207,Low
22.10557101,40.55758584,13.70267893,33.23649755,28.74190991,4.076867314,3.134620576,0.838321716,0.681786815,-0.028923978,70.94446822,0.154544222,231.9491566,22.28638709,-0.138686564,18.47,12.93385757,Low
32.5092708,64.71477779,28.18253115,30.39880876,38.91587858,3.737012471,2.939690451,1.289433557,1.124713558,-0.056086476,77.21402593,0.629273401,171.984281,23.02205065,-0.065598973,17.15,6.277085333,Low
39.79598082,83.07134991,21.97992678,26.08222702,31.79937704,4.405951829,3.009383438,1.050974263,1.062644827,-0.065169085,80.2291041,0.544554104,219.3428455,22.66706421,-0.230858775,16.22,5.337895222,Low
43.56786147,82.72831514,20.57874625,23.9364058,29.2098234,4.192423337,3.198626773,1.401413336,0.896867699,0.267726564,89.22213221,0.692727835,317.1476192,22.7245663,-0.066725302,14.92,8.14284017,Low
48.23567116,78.23595463,16.81395295,21.64758182,25.31182077,4.553700194,2.554942466,1.266610479,0.751002254,-0.089167415,86.03191617,0.372844054,255.7311257,22.45619312,-0.055645365,15.07,7.192666991,Low
45.52607408,64.98553968,13.98259468,19.08516769,21.27708805,4.639669268,1.957361987,1.20809245,0.606105754,-0.024853466,87.64160103,0.488789122,226.5646534,22.22823594,-0.03525656,14.91,9.416470567,Low
39.87135723,56.88116189,10.46000061,17.37441501,18.11035861,5.001770379,2.295462759,1.058575766,0.555961719,0.014345212,90.11180343,0.533130121,125.1136192,22.99774587,-0.129934331,14.32,9.822878059,Low
34.54698342,48.81194909,10.78498347,14.8329513,16.57585644,4.914653272,2.273824613,0.961021979,0.16198744,-0.492908478,92.01659204,0.565365538,159.5042868,22.95138668,0.23813803,13.62,12.72640502,Low
30.96501999,41.12626367,9.586594673,13.64195307,15.15381513,5.013379653,2.258940931,0.997677785,0.190437114,-0.132983389,95.2954808,0.313629752,193.2896908,23.03113128,-0.123418935,12.83,15.41661075,Low
28.87608866,39.46247622,12.04226465,12.44268505,16.18962749,5.060360336,1.935471006,0.74107264,0.190437114,-0.039137236,94.60397883,0.309155169,200.6799483,22.84885455,-0.271894275,12.17,15.41661075,Low
27.71056305,40.44433758,14.08637617,12.23644299,17.68164558,4.572020142,2.620875441,0.429351238,0.190437114,0.12186234,95.00575913,0.465207695,276.0161181,22.6647819,-0.015314963,12.3,15.41661075,Low
23.97223676,35.46065079,15.06187205,11.81812988,18.80324573,4.309106791,2.089722366,0.749147064,0.191362008,-0.060360317,94.22091009,0.279401293,193.8816501,53.91762513,0.084531949,12.42,19.23758366,Low
21.29625272,42.71920835,21.13817741,13.52898782,24.41475345,4.134738783,1.83277723,0.891076972,0.133530074,-0.063317426,86.6389824,0.485159619,95.04294759,204.0261637,-0.046750688,13.94,28.05320287,Moderate
23.1187037,44.63472233,17.05603166,16.22629876,22.67810715,4.628415007,2.437061426,0.66307772,1.068638213,-0.072666867,78.16722162,0.275899225,159.4307716,384.5527828,-0.263268719,16.86,44.29799266,Moderate
23.14433841,39.0485234,11.45850084,18.83687513,19.11771966,4.293667083,1.954869291,0.492277923,3.835167765,-0.053637343,69.9647829,1.003490506,224.0299436,529.4136491,-0.233927459,19.21,59.16435895,High
19.76360038,37.27575986,3.716326208,22.6694019,14.79753914,4.631660163,2.580836149,0.179457656,6.024883128,-0.108322948,62.5535361,0.838408104,254.6786029,601.7038754,-0.092556443,20.91,66.9206515,High
17.38092225,35.71957554,0.504952497,20.05667753,10.99794795,4.620177521,2.27180182,0.434366028,9.545783408,0.205996823,52.65775383,0.504382537,154.6443161,635.4517546,-0.00821277,23.23,68.39295123,High
13.35823834,32.22648694,0.281400427,15.12011235,8.532252027,4.453450934,2.658836753,0.170281672,11.01195515,0.073524179,45.99652255,0.650036412,88.64800803,594.7314411,0.120015586,24.76,64.58252047,High
13.33699925,23.32827671,0.150096335,12.28625843,7.19134193,4.739809434,2.23003277,0.373437249,13.07682982,-0.249358418,42.63511427,0.589207471,131.9599122,496.4651331,0.099678603,25.58,58.38071176,High
10.85888373,18.16331357,0.210655947,11.30757345,5.817895397,4.843434784,2.059228492,0.04924752,13.83151012,-0.034114318,42.76756769,0.789058447,268.0383327,343.6339303,-0.183686866,25.54,49.25221733,Moderate
10.61955387,17.62858445,0.488672439,10.35452897,5.629807259,4.643859596,1.96655829,0.23000207,14.71200675,0.340220013,48.02067166,0.718862918,340.516861,169.5497582,0.261483601,25.05,36.35654828,Moderate
9.516528618,18.42477617,0.411957375,12.03416037,6.47466398,4.752384005,2.403377188,0.452318068,9.460371081,0.027187422,60.47501467,0.338747056,127.4963316,40.42963286,-0.390718983,22.53,20.79175148,Low
11.71107276,20.84082592,0.581596547,14.01150193,8.007597256,4.619270437,2.647840344,0.167458865,6.767447149,-0.199279141,63.2571995,0.217294029,111.6354338,22.9508962,0.028427095,20.45,18.01605511,Low
14.07136003,23.60406634,4.273433237,19.49361745,13.64026987,4.364009605,2.883558427,0.512793094,4.89857577,-0.035229086,67.57293928,-0.02218076,81.38254001,22.55891142,-0.164912708,19.11,15.72452033,Low
23.97332607,43.21210128,14.28240543,25.01461005,24.79573987,3.537998113,2.2471902,0.644605436,1.200966174,0.065900167,78.09227098,0.332606294,89.3109057,22.61795533,0.259805449,17.71,10.83015013,Low
35.38115651,55.01470644,15.25475685,25.53905572,25.90626514,3.581233871,2.911958722,0.986678021,0.915312647,0.147851516,82.43047432,0.205073147,75.24328133,22.62248308,-0.063507692,16.8,7.558203782,Low
49.80339615,76.81179425,24.58777324,24.94580358,33.10517224,3.483953009,2.738746545,1.550542722,1.251899521,-0.186815972,87.68865514,0.186306604,123.7388494,22.76343543,0.296621073,16.18,3.297611735,Low
53.89784745,86.00443413,31.81392809,22.51515754,38.07049731,3.764297642,2.242785697,1.787052344,0.783965189,-0.108286682,91.78298865,0.280641541,235.4126325,22.56751159,-0.132356152,15.32,3.601789582,Low
53.89784745,96.23935878,36.37302426,20.5518681,40.50653879,3.45352009,2.691795501,1.969169146,0.691747838,-0.000214332,91.97571695,0.390102686,156.431332,22.28526066,-0.009443223,14.92,3.601789582,Low
53.89784745,99.35281278,37.80282147,16.72175648,39.15537399,3.450935967,2.132712198,1.678164836,0.270598246,0.169500427,92.23063968,0.537716898,81.4574447,22.50094241,0.063614814,14.35,3.601789582,Low
53.16333303,94.53195221,35.67991239,14.88019674,36.78550843,3.638472476,2.550778426,1.849432503,0.002972554,-0.145675948,93.04590954,0.380977166,100.2114135,22.63835606,0.122015006,13.5,0,Low
38.70846346,82.41355372,30.0686797,14.98129586,32.40396041,3.806062494,2.394402752,0.965444939,-0.006642238,-0.116938481,95.17907191,0.286999327,139.2702751,22.6351743,-0.108294925,13.27,5.189170576,Low
29.09725258,65.13182086,26.09898091,13.80231594,28.6814204,4.005206172,2.752772901,1.070325908,0.450934266,-0.062429503,95.84239292,0.134100227,270.7136396,22.66854746,0.157792149,12.59,12.21850534,Low
21.42851292,59.80792762,24.72003047,12.13595613,26.77961594,4.227102817,2.518960325,1.056978497,0.450934266,0.309592659,98.06414092,-0.00298282,184.0472587,22.93252949,0.153858227,11.86,12.21850534,Low
14.56990707,56.80899195,23.49810186,11.45222865,25.4285209,4.382681007,2.561874538,1.381215221,-0.218569301,0.054260245,99.54651072,0.206052987,34.83406438,23.36130309,-0.007687403,11.43,10.8841169,Low
10.21007938,48.54603525,22.4199863,12.28277474,24.77043582,3.993452195,2.369923542,0.683450523,-0.218569301,-0.184849782,96.80456566,0.129387369,80.10926062,56.3659754,-0.293159242,11.48,10.8841169,Low
9.274888462,49.55664946,21.17389466,14.1387816,24.63605246,4.169679429,2.457295451,0.494550997,0.276288156,-0.166929278,86.6284684,0.435800377,119.3050086,218.0735245,-0.279374189,14.29,30.42345324,Moderate
8.341985226,48.06465687,15.47688808,15.82021659,21.21893558,4.269600089,2.439520151,0.699746773,1.625857027,-0.015318633,76.13014342,0.479762213,204.4222253,404.6203265,-0.223983146,17.44,48.66186268,Moderate
6.734243175,42.81647924,7.264514414,19.10896105,16.13794883,4.788349677,2.926311186,0.291274273,4.295005696,-0.043730334,68.24899003,0.477962009,352.3867449,549.0396451,-0.583741502,19.52,65.60080293,High
5.902220792,37.91498421,1.588050087,18.50882037,10.91151984,5.144204665,2.790350338,0.330362311,6.016440549,0.185419491,56.23436523,0.819724561,110.9541169,630.5198527,-0.013299056,22.29,68.20589098,High
5.955756743,29.3337542,-0.009419259,14.93230297,8.226050822,4.899468138,3.04169812,0.329098926,9.954506187,0.140838124,51.16742817,0.773027519,195.3301181,640.7286149,0.03552339,23.84,72.58409038,High
5.155792789,24.78241277,0.086766217,12.46207122,7.094522567,4.855012271,2.950395914,0.028915508,11.96756195,0.176754085,46.63432684,0.885877833,197.2013949,602.6865761,0.127489742,24.68,70.11057317,High
4.818046102,21.87247258,0.477694579,10.86170104,5.77959203,4.95359094,2.559300599,0.052500399,11.86046642,0.191391883,42.83519718,0.725835691,254.0787426,500.8900413,-0.0860793,25.43,62.75843015,High
6.377421465,18.95180024,0.047300591,9.723152017,5.183220683,4.597413865,2.587850229,-0.174416662,13.20904856,-0.176799808,41.0104165,0.814674713,311.9526202,351.3891258,-0.090260348,25.7,51.35434242,High
7.421090488,19.19890237,0.020089716,10.42380662,5.277884846,4.592523775,2.862216692,0.012670034,12.41417545,0.197882366,40.10772753,0.54500007,346.2011616,172.6591935,-0.097152517,25.81,36.11347664,Moderate
6.571124786,15.80669367,2.020621423,17.04369727,10.57891288,3.946276281,2.694166803,-0.265751231,6.78190715,0.139825692,54.68208062,0.239619834,41.08085059,42.00736262,-0.188426759,23.23,18.36564053,Low
9.14544995,15.49693241,3.953827288,23.38406654,15.56003059,3.56140973,2.956994174,0.384143916,3.166857975,0.104628807,66.14864887,0.120528642,212.8731493,22.82316734,0.060327472,20.24,19.73958365,Low
12.52445456,22.90764042,5.326144537,24.92473854,17.59269264,3.526102995,2.791477094,0.21782985,2.689218447,-0.11044675,66.93102309,0.164313441,78.99526752,22.70011674,-0.281708128,18.88,15.04250895,Low
